Date,Snow_Cover_Percentage,NDVI_Median,DSSM,NEE_U50_f_mean,rH_f_mean,Tair_f_mean,Tair_f_min,Tair_f_max,Rg_f_mean,Rg_f_min,Rg_f_max,VPD_f_mean,SWC_10cm,TS_10cm,precipitation_rate
2019-07-23,0.0,0.3938130637009938,50,-0.8422105625,75.29291666666667,7.927772916666666,5.8996,10.981,255.713875,11.723,578.56,2.7220002083333337,27.9,6.043,0.0
2019-07-24,0.0,0.3979010939598083,51,-0.7431380208333334,88.83208333333334,5.614729166666667,3.0721,9.3118,281.1224375,28.458,581.01,1.1096485416666666,27.9,6.141,0.0
2019-07-25,0.0,0.3674449622631073,52,-0.6596115416666667,83.93791666666667,6.0215875,2.024,10.226,240.5615,14.258,599.61,1.8155780416666667,27.8,6.021,0.0
2019-07-26,0.0,0.3819000957068399,53,-0.6951068541666667,70.881875,8.54559375,4.8137,12.051,233.0243333333333,33.375,601.81,3.457945833333333,27.8,5.938,0.0
2019-07-27,0.0,0.3963552291505725,54,0.0367065833333333,78.69645833333333,6.629983333333333,5.1149,8.5344,101.7411875,15.553,414.62,2.11185625,27.8,5.657,1.2
2019-07-28,0.0,0.4108103625943051,55,0.4520381458333333,79.62083333333334,7.176345833333333,6.0538,8.1766,45.26812916666666,6.1602,112.89,2.06856875,27.8,4.473,0.0
2019-07-29,0.0,0.4252654960380377,56,-0.63346625,86.51083333333334,8.066566666666667,3.6025,11.657,248.46189583333333,20.962,537.22,1.6118920833333332,27.8,5.033,0.0
2019-07-30,0.0,0.4595156686308491,57,-0.3174603333333333,72.82604166666667,11.92596875,5.9737,16.713,274.5182291666667,16.663,549.58,4.238275625,27.8,6.474,0.0
2019-07-31,0.0,0.4319166831568627,58,-0.2022659583333333,60.17625,15.272229166666667,10.608,18.77,267.6032083333333,13.666,545.16,7.314912499999999,27.7,7.636,0.0
2019-08-01,0.0,0.4009430360279957,59,-0.2782615875,67.66479166666666,13.757062499999998,7.9238,17.199,263.20633333333336,15.13,539.57,5.553160625,27.7,8.075,0.0
2019-08-02,0.0,0.3871037192495152,60,-0.3264367104166666,68.99062500000001,13.23134375,9.0348,16.451,257.9734375,13.096,532.18,4.977471666666667,27.6,8.338,0.0
2019-08-03,0.0,0.4036538962031712,61,-0.2694085625,61.423125,14.246625,8.7476,17.746,253.7118333333333,13.061,533.22,6.633091666666666,27.6,8.307,0.0
2019-08-04,0.0,0.3833291679620743,62,-0.4971235,60.75229166666667,11.203508333333334,7.9306,14.02,242.06548125,8.9926,513.83,5.321741666666667,27.6,7.812,0.0
2019-08-05,0.0,0.3755257246816683,63,-0.5219011666666666,61.26791666666667,10.630104166666667,7.9358,13.514,238.0699708333333,9.2444,527.04,5.143120833333334,27.5,7.002,0.0
2019-08-06,0.0,0.3824615478515625,64,-0.5170668125,83.05895833333334,6.698308333333333,2.9618,9.0521,223.7171291666667,9.6292,534.73,1.7617060416666668,27.5,6.394,0.0
2019-08-07,0.0,0.3804774761199951,65,-0.2349135416666666,94.77708333333334,3.6790520833333336,2.6284,4.791,116.61791875,3.5457,374.55,0.4274566666666666,27.5,5.906,0.0
2019-08-08,0.0,0.3784934043884277,66,-0.4561289583333334,91.85416666666669,5.958520833333334,3.6117,7.7159,190.91756458333336,3.0623,519.1,0.7913795833333334,27.5,5.811,0.0
2019-08-09,0.0,0.3765093326568604,67,-0.3189662916666667,77.65125,8.288066666666667,5.8725,10.832,142.617928125,0.13375,369.2,2.584215208333333,27.5,6.064,0.0
2019-08-10,0.0,0.374525260925293,68,-0.2045690416666666,91.175,4.644497916666666,3.0211,6.9904,132.27550625,3.9152,465.01,0.7837635416666666,27.4,5.83,0.0
2019-08-11,0.0,0.3725411891937256,69,-0.3038177916666666,86.656875,4.58714375,2.4342,7.7007,176.00396875,2.3968,492.02,1.2516452083333334,27.4,5.349,0.0
2019-08-12,0.0,0.3392680700812395,70,-0.224282975,75.26354166666667,6.810460416666667,2.2102,10.86,173.77421875000002,1.4951,494.52,2.713365625,27.4,4.868,0.0
2019-08-13,0.0,0.4032348543405533,71,-0.2429274166666666,79.80104166666666,6.668922916666666,2.0499,9.1447,206.538745625,0.72159,475.29,2.07389,27.3,4.672,0.0
2019-08-14,0.0,0.3657612384716445,72,-0.181481875,66.00875,8.216875,2.3493,13.565,212.31005125,0.30816,481.53,4.1055608333333335,27.3,4.87,0.1
2019-08-15,0.0,0.2746291432456422,73,-0.1299389791666666,54.28187500000001,9.764204166666667,3.2145,14.396,173.95184722916667,-1.232,449.1,5.922160416666666,27.2,4.8,0.0
2019-08-16,0.0,0.3016850109157151,74,0.33038001125,85.94875,5.8401875,3.9092,10.207,53.9831725,-5.5573,124.52,1.3562191666666663,27.2,4.999,0.0
2019-08-17,0.0,0.328740878585788,75,-0.07547025,81.79979166666666,7.463597916666667,2.3817,10.759,144.72818479166668,-1.5412,440.79,2.0793110416666667,27.2,4.615,0.0
2019-08-18,0.0,0.3557967462558609,76,0.2293750375,78.36041666666667,6.983406250000001,3.4002,10.318,82.80725770833332,-2.1459,222.15,2.3394541666666666,27.2,4.752,0.6
2019-08-19,0.0,0.3828526139259338,77,0.0157193854166666,61.396875,7.86795625,2.3939,12.226,189.70675104166665,-3.1247,460.49,4.551201458333334,27.2,4.181,0.0
2019-08-20,0.0,0.329907596501721,78,0.1177854583333333,81.43166666666667,4.2017125,1.5276,7.1782,160.32997875,-3.8898,443.75,1.6324420833333333,27.1,3.832,0.0
2019-08-21,0.0,0.3499574626439582,79,0.1889403958333333,92.42479166666668,3.535872916666667,1.0359,6.0221,110.67784814583332,-1.2191,447.35,0.6501372916666667,27.1,3.766,0.0
2019-08-22,0.0,0.3700073287861954,80,0.1415628333333333,91.524375,3.2296431250000004,-0.32122,6.23,178.95790924999997,-1.5025,436.94,0.725710625,27.1,3.604,0.0
2019-08-23,0.0,0.3599612367314261,81,0.2158638125,65.78854166666666,4.662658066666666,-1.7728,9.399,175.59367716666668,-3.5271,433.61,3.4846100416666665,27.0,3.118,0.0
2019-08-24,0.0,0.3459375851952194,82,0.3115489375,41.451458333333335,8.097291666666667,1.495,12.641,173.08550791666667,-4.0016,431.65,6.997129166666666,27.0,2.751,0.0
2019-08-25,0.0,0.3054328835010529,83,0.2766159583333333,52.073125000000005,6.241108333333333,2.0513,9.7765,165.496456875,-5.7148,430.94,4.924341041666667,27.0,2.894,0.0
2019-08-26,0.0,0.3067242564691068,84,0.4890884375,81.931875,3.501085625,0.14806,5.4397,56.24747291666667,-2.8579,197.1,1.4875620833333334,26.9,2.75,6.9
2019-08-27,0.0,0.3080156294371607,85,0.5100273541666667,68.17916666666666,5.522422916666667,3.0049,8.4547,73.501415,-3.4931,234.93,3.0386441666666664,28.0,2.557,1.8
2019-08-28,0.0,0.3093070024052146,86,0.2563822291666667,65.63666666666667,3.8486429791666654,0.062253,7.8127,156.638664375,-4.3984,412.13,3.022000833333333,27.4,2.197,0.0
2019-08-29,0.0,0.300858453867239,87,0.326257625,56.83208333333334,5.3667541666666665,1.1396,9.5399,119.10072104166666,-4.8736,403.46,3.996802083333333,27.3,1.872,0.0
2019-08-30,0.0,0.2924099053292634,88,0.5705266666666667,60.04458333333333,7.48520625,3.5875,9.7568,26.216996875000003,-3.9117,90.008,4.257391666666667,27.4,2.392,5.7
2019-08-31,0.0,0.2839613567912878,89,0.522513125,76.55583333333333,5.812375,4.0369,8.225,47.476798125,-8.3336,188.16,2.21565,27.9,2.902,2.0
2019-09-01,0.0,0.2755128082533122,90,0.4783723795208333,86.126875,3.5427125,1.5908,5.6828,32.7157636875,-4.2037,165.14,1.1022920833333334,28.0,2.694,7.6
2019-09-02,0.0,0.2670642597153366,91,0.4403843541666667,65.599375,7.046135416666666,2.4879,10.103,82.10193270833334,-3.6996,337.39,3.637537708333333,27.6,2.621,0.0
2019-09-03,0.0,0.2586157111773611,92,0.3332381458333333,57.22916666666666,5.723015833333334,0.69616,8.1543,61.46136958333333,-4.6312,241.74,4.1534885416666665,27.6,2.602,0.0
2019-09-04,0.0,0.2501671626393855,93,0.1611322575,80.12520833333333,1.313551229166667,-1.8523,4.3163,103.4380614375,-4.3695,337.12,1.4269520833333331,27.5,1.524,0.0
2019-09-05,0.0,0.2417186141014099,94,0.1861951458333333,72.75937499999999,2.206632708333333,-2.4454,6.0066,125.89325670833334,-4.3436,360.35,2.1269066666666667,27.4,0.936,0.0
2019-09-06,0.0,0.3237290414351211,95,0.1934313354166666,66.03791666666667,1.6839541666666669,-1.8315,4.7899,124.89512,-4.6934,357.52,2.458106041666667,27.3,0.532,0.0
2019-09-07,0.0,0.3404764519643748,96,0.1820323541666666,80.62354166666667,0.2169204520833333,-2.4488,3.0311,93.82550729166668,-4.2892,326.8,1.2714270833333334,27.2,0.198,0.0
2019-09-08,0.0,0.3560424604220097,97,0.3193732133333333,60.755833333333335,2.056936541666667,0.042284,3.296,51.20036395833333,-2.0027,220.83,2.8167958333333334,27.2,0.09,0.0
2019-09-09,0.0,0.3716084688796446,98,0.229505125,56.30145833333333,2.3611270833333333,1.0672,4.2708,59.522465625,-2.8102,314.06,3.196625,27.2,0.099,0.0
2019-09-10,0.0,0.3871744773372795,99,0.1567545833333333,72.714375,-0.1119210416666666,-3.1425,2.0672,104.17491916666668,-4.38,327.51,1.7321004166666667,27.2,0.048,0.0
2019-09-11,0.0,0.3315154035329619,100,0.1362127708333333,59.6925,0.0593521041666666,-3.4639,3.6917,99.62977791666668,-4.6389,324.17,2.6600379166666666,27.0,-0.02,0.0
2019-09-12,0.0,0.3387658201705545,101,0.2444587083333333,65.17645833333333,1.8019558333333332,-0.91421,3.4494,34.78933541666667,-2.7124,112.78,2.43359125,27.0,-0.077,0.2
2019-09-13,0.0,0.3460162368081473,102,0.2356725208333333,80.75604166666666,1.2797008333333333,-0.86296,3.1331,47.61325208333333,-2.3941,163.56,1.3388947916666665,27.0,-0.035,0.3
2019-09-14,0.0,0.35326665344574,103,0.1922522270833333,77.075625,1.2736447916666669,-1.7146,4.0146,101.54831458333332,-4.3797,332.61,1.641505625,27.0,0.054,0.0
2019-09-15,0.0,0.3484586678649332,104,0.1724638833333333,73.38916666666667,1.1313317083333334,-2.042,3.4396,56.18129327083333,-4.4796,234.62,1.828778125,26.9,-0.002,0.1
2019-09-16,0.0,0.3436506822841264,105,0.2654413958333333,88.89854166666667,2.412820208333333,0.65202,4.5866,24.96543583333333,-3.5849,86.175,0.838685,27.0,0.155,2.6
2019-09-17,0.0,0.3388426967033196,106,0.2407228875,86.67666666666666,1.8349876875,-0.6788,3.3562,47.469460833333336,-3.5123,216.86,0.9455989583333334,27.4,0.504,0.2
2019-09-18,0.0,0.3340347111225128,107,0.17164905625,82.38395833333333,0.1617588125,-1.6081,2.4051,84.14685625,-4.5049,273.85,1.135850625,27.1,0.174,0.0
2019-09-19,0.0,0.3294076174497604,108,0.1374112708333333,87.73541666666667,-1.8751083333333332,-3.0258,-1.0961,47.03384479166667,-4.0455,291.45,0.652396875,27.0,-0.013,0.0
2019-09-20,0.0,0.324780523777008,109,0.1029069979166666,75.213125,-3.605025,-5.7448,-1.2624,80.91989104166667,-4.4555,269.29,1.20635125,26.8,-0.043,0.0
2019-09-21,0.0,0.3385183633053341,110,0.1329400624999999,69.83708333333333,-3.368240416666667,-6.685,-0.28254,67.72133270833334,-4.4106,246.95,1.548333125,26.4,-0.039,0.0
2019-09-22,0.0,0.3522562028336602,111,0.1570397854166666,73.02916666666667,-1.883363041666667,-4.9069,0.42298,47.512081875,-4.2972,186.81,1.4773770833333335,25.7,-0.099,0.0
2020-06-08,87.90191380483334,-0.0500245051291001,371,,,,,,,,,2.165554166666667,43.3,,0.0
2020-06-09,83.84949862454525,-0.0530686430094044,372,,,,,,,,,3.1480791666666668,42.2,,0.0
2020-06-10,76.79094354930723,-0.0528281907274917,373,,,,,,,,,4.5759791666666665,41.7,,0.0
2020-06-11,44.27696715388615,-0.0454113425424738,374,,,,,,,,,4.4048875,41.5,,0.1
2020-06-12,41.95073716770407,0.0333403723622214,375,,,,,,,,,3.8269979166666666,41.4,,0.0
2020-06-13,37.33884360381832,0.0751202033055251,376,,,,,,,,,3.4717145833333336,41.2,,1.1
2020-06-14,32.726950039932575,0.1169000342488288,377,,,,,,,,,3.22320625,41.0,,1.3
2020-06-15,26.70917688221798,0.2297878048607018,378,,,,,,,,,2.969679166666667,40.7,,0.0
2020-06-16,20.691403724503388,0.3426755754725749,379,,,,,,,,,3.1480791666666668,40.6,,0.0
2020-06-17,14.673630566788797,0.4555633460844478,380,,,,,,,,,4.5759791666666665,40.6,,0.0
2020-06-18,8.655857409074201,0.5684511166963209,381,,,,,,,,,4.4048875,40.4,,0.0
2020-06-19,0.3232635675620857,0.5660789007495253,0,,,,,,,,,3.8269979166666666,39.6,,0.0
2020-06-20,0.0,0.5246990228509768,1,,,,,,,,,3.4717145833333336,38.8,,0.0
2020-06-21,0.0,0.4403906252424596,2,,,,,,,,,3.22320625,38.1,,0.2
2020-06-22,0.0,0.4526832113045646,3,,,,,,,,,2.969679166666667,37.5,,0.6
2020-06-23,0.0,0.4649757973666696,4,,,,,,,,,3.1480791666666668,38.6,,10.0
2020-06-24,0.0,0.4772683834287746,5,,,,,,,,,4.5759791666666665,39.0,,0.9
2020-06-25,0.0,0.4895609694908797,6,,,,,,,,,4.4048875,38.7,,0.0
2020-06-26,0.0,0.5018535555529847,7,,,,,,,,,3.8269979166666666,38.2,,0.0
2020-06-27,0.0,0.5141461416150898,8,,,,,,,,,3.2652083333333333,38.0,,0.0
2020-06-28,0.0,0.5578006505966187,9,,,,,,,,,2.9852979166666667,37.6,,0.0
2020-06-29,0.0,0.4822059072468,10,,,,,,,,,2.9831000000000003,37.4,6.204,0.0
2020-06-30,0.0,0.4477005983532033,11,,71.11479166666668,8.289275,5.2624,11.077,361.64254166666666,56.182,642.2,3.281652083333333,37.1,5.829,0.0
2020-07-01,0.0,0.4498268792119164,12,-0.36945763125,57.658125000000005,11.99193125,7.9255,16.433,365.8898541666667,84.057,641.98,6.220475,37.0,6.797,0.0
2020-07-02,0.0,0.4597199987312219,13,-0.8489440833333334,66.05395833333334,8.663625,3.313,11.725,331.8064166666667,41.477,647.47,3.9678291666666663,36.8,7.05,0.2
2020-07-03,0.0,0.4696131182505274,14,-0.6951776458333333,80.61210416666667,4.806016666666667,3.4855,7.0309,190.69322916666667,50.804,648.04,1.6983010416666666,36.7,5.926,0.0
2020-07-04,0.0,0.4795062377698329,15,-0.659353375,78.6678125,5.843785416666667,3.8279,8.7244,155.95950000000002,25.319,361.3,2.018116666666667,36.6,5.17,0.0
2020-07-05,0.0,0.4893993572891384,16,-0.8733387499999999,76.89041666666667,4.8666,2.9128,6.7376,229.61225,17.061,652.94,2.02064375,36.6,4.474,0.0
2020-07-06,0.0,0.4992924768084439,17,-0.7328263333333332,75.71374999999999,6.881329166666667,4.4823,9.3324,159.74470833333334,20.794,477.46,2.4811577083333334,36.4,4.819,0.1
2020-07-07,0.0,0.5091855963277494,18,-0.6285795333333334,77.005,8.809531250000001,5.5353,11.567,126.74633333333333,19.672,258.26,2.754903125,36.3,5.085,0.0
2020-07-08,0.0,0.5190787158470549,19,-0.184545875,62.52583333333334,10.028739583333332,3.2782,14.771,83.32810416666668,28.947,205.55,5.276727083333333,36.2,5.53,1.8
2020-07-09,0.0,0.5289718353663604,20,-0.8216437291666666,84.42375,4.511895833333333,3.1361,5.8923,142.16404166666666,27.099,442.99,1.315484375,36.2,4.549,0.2
2020-07-10,0.0,0.5388649548856659,21,-0.6872116250000001,91.28541666666666,3.7789875,3.1168,4.3579,111.95329166666666,26.492,259.77,0.6979914583333334,36.2,4.596,0.1
2020-07-11,0.0,0.5487580744049714,22,-1.00623325,86.20104166666665,4.9231375,2.9022,7.086,242.85625,15.354,636.22,1.244992916666667,36.1,4.881,0.0
2020-07-12,0.0,0.5586511939242769,23,-0.4078051041666666,89.58854166666667,4.60063125,2.2697,6.8754,115.1863625,5.6583,475.25,0.9150197916666666,36.0,5.214,2.3
2020-07-13,0.0,0.5685443134435824,24,-0.8242702083333334,89.73125,3.6208520833333337,2.0064,5.7234,130.71675000000002,21.082,391.68,0.8388195833333333,36.0,4.568,0.0
2020-07-14,0.0,0.5784374329628879,25,-0.1662451604166666,94.66041666666666,4.413677083333334,2.578,5.2426,73.911125,11.714,199.91,0.4534170833333333,36.1,4.38,9.4
2020-07-15,0.0,0.5883305524821933,26,-1.214668291666667,95.30208333333331,3.585922916666666,2.0758,4.8667,178.97585416666666,12.896,498.68,0.3732560416666666,36.3,4.468,1.0
2020-07-16,0.0,0.598223672001499,27,-1.28951875,91.00416666666666,3.33793125,1.1098,5.5839,209.14791666666667,24.123,499.89,0.7205095833333334,36.2,4.815,0.0
2020-07-17,0.0,0.6081167915208044,28,-1.1619572916666667,69.60625,8.110079166666667,1.0808,12.95,288.244375,15.894,695.26,3.8848916666666655,36.2,5.216,0.0
2020-07-18,0.0,0.6180099110401099,29,-0.5440097083333334,62.22166666666666,9.41183125,7.3126,11.654,140.27497083333333,8.9678,440.94,4.494016666666666,36.0,5.662,0.0
2020-07-19,0.0,0.6279030305594154,30,-1.104793125,68.29125,8.963202083333334,5.5983,12.158,244.76239583333333,21.855,629.38,3.733895833333333,36.0,5.841,0.0
2020-07-20,0.0,0.6377961500787209,31,-0.6471135625,82.14166666666667,5.956225,4.4276,7.3978,104.17335416666668,10.801,273.56,1.6756229166666667,35.9,5.942,0.0
2020-07-21,0.0,0.6476892695980264,32,-1.305880625,80.26708333333333,5.44365625,3.9858,8.1147,180.62325,21.958,556.54,1.80947875,35.8,5.297,0.0
2020-07-22,0.0,0.6575823891173319,33,-0.7451918125,86.56979166666667,5.18705,3.1432,8.9856,162.8980625,18.057,561.0,1.2147575,35.9,5.433,4.9
2020-07-23,0.0,0.5948848586258313,34,-0.2364448333333333,90.39791666666667,4.621347916666667,2.5436,6.7986,82.77737499999999,6.9233,349.4,0.8436691666666666,35.9,5.095,1.0
2020-07-24,0.0,0.5321873281343307,35,-0.8852366041666667,85.993125,5.451664583333333,1.3928,9.6937,253.31698125,5.111,654.01,1.3511854166666666,35.9,5.228,0.1
2020-07-25,0.0,0.5476561817414323,36,-0.3431808125,90.86354166666666,4.4657229166666665,1.0745,8.3774,75.71052083333333,16.913,240.14,0.9055289583333334,35.8,5.082,0.0
2020-07-26,0.0,0.5631250353485339,37,0.2799936022916666,88.40416666666665,6.5234604166666665,5.8343,7.5657,41.55456458333333,7.4125,141.55,1.1278227083333332,36.0,4.668,12.5
2020-07-27,0.0,0.5785938889556353,38,-0.1503204020833333,90.57625,6.261802083333333,5.0893,7.5274,67.773874375,0.48827,185.51,0.9022789583333334,36.4,4.459,1.8
2020-07-28,0.0,0.594062742562737,39,-0.8238575208333333,88.18541666666665,7.274606250000001,4.8354,9.7094,111.42843541666667,5.7103,299.2,1.24230375,36.5,4.807,0.0
2020-07-29,0.0,0.6095315961698385,40,-0.3857140666666667,89.20625,7.587775000000001,5.1978,9.2682,73.33156875,5.0498,219.16,1.161801875,36.4,5.431,0.5
2020-07-30,0.0,0.6250004497769401,41,-0.7234373333333334,95.58541666666667,5.386879166666667,3.8991,6.6223,124.73353125,5.3821,504.02,0.402213125,36.4,5.456,0.0
2020-07-31,0.0,0.6404693033840417,42,-0.6744512500000001,98.16875,3.616077083333333,1.9502,4.6429,103.01616666666666,6.3751,237.75,0.1461619791666666,36.4,5.3,0.0
2020-08-01,0.0,0.6559381569911432,43,-0.437659,89.599375,4.527654166666667,1.3658,8.2047,84.95457104166667,-0.27389,272.22,1.011390125,36.3,4.754,3.9
2020-08-02,0.0,0.6714070105982448,44,-0.3853460416666667,78.489375,7.591408333333334,5.9243,9.1439,74.742011875,-1.9132,163.75,2.2844041666666666,37.5,4.656,6.0
2020-08-03,0.0,0.6868758642053464,45,-0.8415407916666666,85.19979166666667,6.739475,3.2662,9.9574,243.0387125,9.7082,559.23,1.5177697916666666,37.5,4.904,0.0
2020-08-04,0.0,0.6689441760767473,46,0.0770314791666666,89.02645833333334,6.0542083333333325,3.352,8.5908,42.446579166666666,6.0506,142.47,1.094786458333333,37.3,5.136,0.9
2020-08-05,0.0,0.6510124879481483,47,0.3439300208333333,88.60416666666667,6.757972916666667,5.8197,7.6714,24.254426875000004,-2.7445,80.947,1.1327822916666668,38.6,4.682,8.1
2020-08-06,0.0,0.6330807998195491,48,-0.36635275,89.28875,7.28921875,5.9248,10.065,84.44709999999999,1.7343,233.07,1.1245475,39.7,4.672,0.0
2020-08-07,0.0,0.61514911169095,49,-0.2441629166666666,86.27041666666666,6.856233333333333,5.7691,8.6769,70.32846729166667,0.15481,217.82,1.3938974999999998,39.2,5.024,1.9
2020-08-08,0.0,0.597217423562351,50,-0.1941651458333333,83.97333333333333,6.681197916666666,5.5537,7.8438,77.18704749999999,-3.0924,230.37,1.5825025,39.2,4.879,2.6
2020-08-09,0.0,0.5792857354337518,51,-0.7046351041666666,88.95625,5.781041666666667,3.2193,8.0601,191.18452083333327,1.0007,521.52,1.044578125,39.1,5.21,0.0
2020-08-10,0.0,0.5847285095718531,52,-0.3158758333333333,90.12229166666668,4.785870833333333,1.2443,8.2991,77.918979375,0.19731,203.55,0.9725345833333332,38.8,4.959,0.7
2020-08-11,0.0,0.5901712837099544,53,0.3283957708333333,85.840625,5.608820833333334,4.2714,6.728,27.741555625,-3.1583,76.708,1.3025929166666663,38.8,4.601,4.4
2020-08-12,0.0,0.5956140578480557,54,-0.0115233333333333,95.57916666666668,3.335114583333333,1.2202,5.0063,49.799246458333336,-2.2041,145.73,0.3499841666666667,39.5,4.01,7.3
2020-08-13,0.0,0.6010568319861569,55,-0.3030131458333333,91.02041666666666,3.688306666666667,0.84265,6.9199,158.58139145833334,-4.8522,510.1,0.8109211875,39.5,3.784,1.0
2020-08-14,0.0,0.5967129950054842,56,0.2248860416666666,77.38041666666666,5.158002083333334,2.0573,8.927,38.41010083333334,-7.3315,126.79,2.204153125,39.7,3.376,16.6
2020-08-15,0.0,0.5923691580248116,57,-0.1276377083333333,70.61708333333333,7.902320833333333,4.6418,11.124,126.151167875,-9.1924,429.41,3.210422916666667,39.8,3.931,1.2
2020-08-16,0.0,0.5880253210441391,58,-0.2205214541666666,66.21833333333333,7.844347916666667,3.8561,12.91,196.21335395833333,-3.124,528.19,3.8598166666666662,39.8,4.072,0.0
2020-08-17,0.0,0.5836814840634664,59,0.020195375,,,,,,,,3.85885625,39.2,4.779,0.0
2020-08-18,0.0,0.6026340242123447,60,-0.0115802708333333,,,,,,,,2.422134375,39.0,,0.0
2020-08-19,0.0,0.5728078497168098,61,0.082079125,,,,,,,,1.1020722916666668,38.6,5.435,0.0
2020-08-20,0.0,0.5429816752212748,62,0.0221917604166666,87.441875,5.443479166666666,3.4026,8.0027,79.73225672916666,-1.9179,340.79,1.1657933333333337,38.3,4.413,0.1
2020-08-21,0.0,0.5131555007257399,63,-0.0817345395833333,80.37145833333334,6.05174375,1.4459,9.4829,147.41953625,-3.6333,509.87,2.063908333333333,38.2,4.199,0.2
2020-08-22,0.0,0.4833293262302049,64,0.0294901333333333,79.45229166666667,6.389966666666666,3.721,9.0019,111.38368916875,-3.3238,380.51,2.020259583333333,38.0,4.661,0.0
2020-08-23,0.0,0.45350315173467,65,-0.0942075916666666,70.3815625,6.5362479166666665,2.5743,10.012,178.85152770833335,-4.1024,440.1,3.153321666666667,37.8,4.125,0.0
2020-08-24,0.0,0.4856621772050857,66,0.0273687770833333,76.548125,5.533120833333334,1.1178,9.5507,176.20056270833334,-3.8835,438.71,2.3018425,37.7,3.766,0.0
2020-08-25,0.0,0.4183518787225087,67,0.0113272104166666,,,,,,,,2.257021875,37.5,4.079,0.0
2020-08-26,0.0,0.3765048624931705,68,-0.0122344624999999,,,,,,,,5.663920416666667,37.4,,0.0
2020-08-27,0.0,0.412078788066591,69,-0.0013683279166666,45.63645833333334,8.36951875,3.8957,13.945,166.30896202083332,-3.9609,510.55,6.44484375,37.2,3.628,0.0
2020-08-28,0.0,0.4476527136400114,70,0.0196846604166666,59.44479166666667,5.369477708333334,0.88373,7.8737,124.92236395833334,-4.0185,449.25,3.752200416666667,37.2,3.05,0.0
2020-08-29,0.0,0.4832266392134319,71,0.0281358979166666,56.36625,4.359220208333333,-0.28228,8.2895,160.35674125,-4.7201,464.77,3.953583125,37.0,2.345,0.0
2020-08-30,0.0,0.4538087244538386,72,0.1515921294375,60.76979166666666,4.4029750000000005,1.227,6.7978,122.48842091666668,-2.9298,372.19,3.33804375,36.7,2.012,0.0
2020-08-31,0.0,0.4243908096942452,73,0.0801437625,67.18479166666667,3.002223125,-0.7722,6.7677,148.82488039583333,-3.3683,396.97,2.6867752083333336,36.6,1.561,0.0
2020-09-01,0.0,0.4272825241592571,74,0.0544368,66.91604166666666,1.9952647916666668,-2.5369,4.7575,88.01799645833334,-2.2825,266.02,2.5452966666666668,36.4,1.002,0.0
2020-09-02,0.0,0.4301742386242689,75,0.0880361708333333,80.54895833333333,2.5337229166666666,1.7443,3.8072,49.0129900625,-3.4135,193.11,1.4460862499999998,36.4,0.998,2.0
2020-09-03,0.0,0.4330659530892808,76,0.0359201875,58.94104166666667,4.40731875,3.203,5.2058,74.63145449166667,-1.0176,304.67,3.43881875,36.4,1.288,0.0
2020-09-04,0.0,0.4359576675542927,77,0.0221216091666666,63.82666666666666,3.36269725,-1.2904,6.1456,113.68605354166664,-2.215,390.7,2.89448125,36.3,1.637,0.0
2020-09-05,0.0,0.4388493820193046,78,0.0517233541666666,76.12125,-0.3340129166666667,-3.0419,2.2711,102.84579145833334,-3.5418,410.12,1.5017329166666666,36.2,1.018,0.0
2020-09-06,0.0,0.4417410964843165,79,,86.513125,-0.456735225,-2.5097,0.71341,36.870572,-2.0394,105.76,0.809584375,36.1,0.487,1.0
2020-09-07,0.0,0.4446328109493284,80,0.0481453979166666,75.63979166666667,0.1200514999999999,-0.66898,1.5773,53.34269372291666,-0.62015,213.59,1.5123735416666666,36.1,0.21,0.0
2020-09-08,0.0,0.4475245254143402,81,0.0049718208333333,54.390625,0.7948127916666666,-0.50004,2.864,85.05869125,-2.1113,370.32,3.0144708333333337,36.0,0.064,0.0
2020-09-09,0.0,0.4504162398793521,82,,64.87333333333333,-0.22690225,-2.962,1.3013,83.96200083333333,-2.2804,348.76,2.1460104166666665,36.0,0.009,0.0
2020-09-10,0.0,0.453307954344364,83,,77.67145833333333,-2.2514440625,-5.4166,0.99694,71.07245416666667,-2.41,355.92,1.2044389583333337,35.9,-0.037,0.0
2020-09-11,0.0,0.4561996688093759,84,,49.33125,-0.94569525,-3.0415,1.6496,100.26931416666667,-3.0581,355.21,2.9652372916666665,35.8,-0.067,0.0
2020-09-12,0.0,0.4628950396997738,85,,44.21333333333333,0.4357272916666666,-2.6602,2.5005,37.12706672916666,-2.0434,123.8,3.585995833333333,35.7,-0.1,0.0
2020-09-13,0.0,0.4695904105901718,86,,56.79291666666666,-0.94742625,-5.2812,2.1178,97.50755729166669,-2.8147,311.98,2.6014608333333333,35.7,-0.096,0.0
2020-09-14,0.0,0.4782628243168195,87,,62.523125,-2.3697883333333336,-5.9304,1.6144,86.36795291666665,-3.033,365.02,2.064225,35.6,-0.083,0.0
2020-09-15,0.0,0.4869352380434672,88,,42.18729166666667,-3.3348520833333333,-5.8229,-1.2277,97.00879291666666,-3.5374,300.48,2.821347916666667,35.4,-0.083,0.0
2020-09-16,0.0,0.3600393515819358,89,,50.982708333333335,-2.7690932291666663,-5.3548,0.16544,87.74649749999999,-3.64,295.77,2.478135416666667,32.3,-0.133,0.0
