Date,Snow_Cover_Percentage,DSSM,NDVI_nonSR_Min,NDVI_nonSR_Median,NDVI_nonSR_Max,NEE_U50_f,VPD_f,TA,TA_min,TA_max,RG,RG_min,RG_max,RH,SWC_10cm,TS_10cm,D_SNOW,precipitation_rate,TA_lag1d,TA_lag3d,TA_lag7d,TA_lag14d,TS_lag1d,TS_lag3d,TS_lag7d,TS_lag14d,SWC_lag1d,SWC_lag3d,SWC_lag7d,SWC_lag14d,P_lag1d,P_lag3d,P_lag7d,P_lag14d
2019-08-21,0,79,0.16,0.2,0.28,0.19,0.65,3.54,1.04,6.02,110.68,-1.22,447.35,92.42,27.1,3.77,0.11,0.0,4.2,6.35,7.19,6.5,3.83,4.26,4.58,5.04,27.1,27.17,27.2,27.31,0.0,0.6,0.7,0.7
2019-08-22,0,80,0.16,0.2,0.28,0.14,0.73,3.23,-0.32,6.23,178.96,-1.5,436.94,91.52,27.1,3.6,0.11,0.0,3.54,5.2,6.52,6.49,3.77,3.93,4.42,4.89,27.1,27.13,27.17,27.29,0.0,0.0,0.6,0.7
2019-08-23,0,81,0.15,0.19,0.27,0.22,3.48,4.66,-1.77,9.4,175.59,-3.53,433.61,65.79,27.0,3.12,0.11,0.0,3.23,3.66,5.59,6.29,3.6,3.73,4.25,4.73,27.1,27.1,27.16,27.26,0.0,0.0,0.6,0.7
2019-08-24,0,82,0.15,0.19,0.27,0.31,7.0,8.1,1.5,12.64,173.09,-4.0,431.65,41.45,27.0,2.75,0.11,0.0,4.66,3.81,5.42,6.03,3.12,3.5,3.98,4.52,27.0,27.07,27.13,27.22,0.0,0.0,0.6,0.7
2019-08-25,0,83,0.14,0.18,0.25,0.28,4.92,6.24,2.05,9.78,165.5,-5.71,430.94,52.07,27.0,2.89,0.1,0.0,8.1,5.33,5.51,6.28,2.75,3.16,3.72,4.3,27.0,27.03,27.1,27.19,0.0,0.0,0.6,0.7
2019-08-26,0,84,0.14,0.18,0.25,0.49,1.49,3.5,0.15,5.44,56.25,-2.86,197.1,81.93,26.9,2.75,0.11,6.9,6.24,6.33,5.4,6.4,2.89,2.92,3.45,4.12,27.0,27.0,27.07,27.16,0.0,0.0,0.0,0.7
2019-08-27,0,85,0.14,0.17,0.25,0.51,3.04,5.52,3.0,8.45,73.5,-3.49,234.93,68.18,28.0,2.56,0.12,1.8,3.5,5.95,4.78,6.16,2.75,2.8,3.24,3.97,26.9,26.97,27.03,27.13,6.9,6.9,6.9,7.6
2019-08-28,0,86,0.13,0.17,0.25,0.26,3.02,3.85,0.06,7.81,156.64,-4.4,412.13,65.64,27.4,2.2,0.12,0.0,5.52,5.09,4.97,6.08,2.56,2.73,3.06,3.82,28.0,27.3,27.16,27.18,1.8,8.7,8.7,9.4
2019-08-29,0,87,0.13,0.17,0.25,0.33,4.0,5.37,1.14,9.54,119.1,-4.87,403.46,56.83,27.3,1.87,0.12,0.0,3.85,4.29,5.01,5.77,2.2,2.5,2.84,3.63,27.4,27.43,27.2,27.19,0.0,8.7,8.7,9.3
2019-08-30,0,88,0.13,0.17,0.25,0.57,4.26,7.49,3.59,9.76,26.22,-3.91,90.01,60.04,27.4,2.39,0.12,5.7,5.37,4.91,5.32,5.45,1.87,2.21,2.59,3.42,27.3,27.57,27.23,27.19,0.0,1.8,8.7,9.3
2019-08-31,0,89,0.13,0.17,0.25,0.52,2.22,5.81,4.04,8.22,47.48,-8.33,188.16,76.56,27.9,2.9,0.12,2.0,7.48,5.57,5.72,5.57,2.39,2.15,2.49,3.23,27.4,27.37,27.29,27.21,5.7,5.7,14.4,15.0
2019-09-01,0,90,0.13,0.17,0.25,0.48,1.1,3.54,1.59,5.68,32.72,-4.2,165.14,86.13,28.0,2.69,0.12,7.6,5.81,6.22,5.4,5.45,2.9,2.39,2.51,3.11,27.9,27.53,27.41,27.26,2.0,7.7,16.4,17.0
2019-09-02,0,91,0.12,0.17,0.25,0.44,3.64,7.05,2.49,10.1,82.1,-3.7,337.39,65.6,27.6,2.62,0.12,0.0,3.54,5.61,5.01,5.21,2.69,2.66,2.48,2.96,28.0,27.77,27.56,27.31,7.6,15.3,24.0,24.0
2019-09-03,0,92,0.12,0.16,0.25,0.33,4.15,5.72,0.7,8.15,61.46,-4.63,241.74,57.23,27.6,2.6,0.12,0.0,7.05,5.47,5.52,5.15,2.62,2.74,2.46,2.85,27.6,27.83,27.66,27.34,0.0,9.6,17.1,24.0
2019-09-04,0,93,0.12,0.16,0.25,0.16,1.43,1.31,-1.85,4.32,103.44,-4.37,337.12,80.13,27.5,1.52,0.12,0.0,5.72,5.44,5.55,5.26,2.6,2.64,2.47,2.77,27.6,27.73,27.6,27.38,0.0,7.6,15.3,24.0
2019-09-05,0,94,0.12,0.16,0.25,0.19,2.13,2.21,-2.45,6.01,125.89,-4.34,360.35,72.76,27.4,0.94,0.12,0.0,1.31,4.69,5.18,5.1,1.52,2.25,2.37,2.61,27.5,27.57,27.61,27.41,0.0,0.0,15.3,24.0
2019-09-06,0,95,0.11,0.16,0.25,0.19,2.46,1.68,-1.83,4.79,124.9,-4.69,357.52,66.04,27.3,0.53,0.12,0.0,2.21,3.08,4.73,5.03,0.94,1.69,2.24,2.42,27.4,27.5,27.63,27.43,0.0,0.0,15.3,24.0
2019-09-07,0,96,0.11,0.15,0.24,0.18,1.27,0.22,-2.45,3.03,93.83,-4.29,326.8,80.62,27.2,0.2,0.13,0.0,1.68,1.74,3.9,4.81,0.53,1.0,1.97,2.23,27.3,27.4,27.61,27.45,0.0,0.0,9.6,24.0
2019-09-08,0,97,0.11,0.15,0.24,0.32,2.82,2.06,0.04,3.3,51.2,-2.0,220.83,60.76,27.2,0.09,0.12,0.0,0.22,1.37,3.1,4.25,0.2,0.56,1.59,2.05,27.2,27.3,27.51,27.46,0.0,0.0,7.6,24.0
2019-09-09,0,98,0.11,0.15,0.25,0.23,3.2,2.36,1.07,4.27,59.52,-2.81,314.06,56.3,27.2,0.1,0.12,0.0,2.06,1.32,2.89,3.95,0.09,0.27,1.22,1.85,27.2,27.23,27.4,27.48,0.0,0.0,0.0,24.0
2019-09-10,0,99,0.11,0.15,0.25,0.16,1.73,-0.11,-3.14,2.07,104.17,-4.38,327.51,72.71,27.2,0.05,0.12,0.0,2.36,1.54,2.22,3.87,0.1,0.13,0.85,1.66,27.2,27.2,27.34,27.5,0.0,0.0,0.0,17.1
2019-09-11,0,100,0.1,0.15,0.24,0.14,2.66,0.06,-3.46,3.69,99.63,-4.64,324.17,59.69,27.0,-0.02,0.13,0.0,-0.11,1.44,1.39,3.47,0.05,0.08,0.49,1.48,27.2,27.2,27.29,27.44,0.0,0.0,0.0,15.3
2019-09-12,0,101,0.1,0.15,0.24,0.24,2.43,1.8,-0.91,3.45,34.79,-2.71,112.78,65.18,27.0,-0.08,0.13,0.2,0.06,0.77,1.21,3.2,-0.02,0.04,0.27,1.32,27.0,27.13,27.21,27.41,0.0,0.0,0.0,15.3
2019-09-13,0,102,0.1,0.15,0.24,0.24,1.34,1.28,-0.86,3.13,47.61,-2.39,163.56,80.76,27.0,-0.04,0.12,0.3,1.8,0.58,1.15,2.94,-0.08,-0.02,0.12,1.18,27.0,27.07,27.16,27.39,0.2,0.2,0.2,15.5
2019-09-14,0,103,0.1,0.15,0.24,0.19,1.64,1.27,-1.71,4.01,101.55,-4.38,332.61,77.08,27.0,0.05,0.12,0.0,1.28,1.05,1.1,2.5,-0.04,-0.04,0.04,1.01,27.0,27.0,27.11,27.36,0.3,0.5,0.5,10.1
2019-09-15,0,104,0.1,0.15,0.24,0.17,1.83,1.13,-2.04,3.44,56.18,-4.48,234.62,73.39,26.9,-0.0,0.13,0.1,1.27,1.45,1.25,2.17,0.05,-0.02,0.02,0.8,27.0,27.0,27.09,27.3,0.0,0.5,0.5,8.1
2019-09-16,0,105,0.1,0.15,0.24,0.27,0.84,2.41,0.65,4.59,24.97,-3.58,86.18,88.9,27.0,0.16,0.12,2.6,1.13,1.23,1.11,2.0,-0.0,0.01,0.01,0.61,26.9,26.97,27.04,27.22,0.1,0.4,0.6,0.6
2019-09-17,0,106,0.09,0.14,0.23,0.24,0.95,1.83,-0.68,3.36,47.47,-3.51,216.86,86.68,27.4,0.5,0.11,0.2,2.41,1.61,1.12,1.67,0.16,0.07,0.02,0.44,27.0,26.97,27.01,27.18,2.6,2.7,3.2,3.2
2019-09-18,0,107,0.09,0.14,0.23,0.17,1.14,0.16,-1.61,2.41,84.15,-4.5,273.85,82.38,27.1,0.17,0.12,0.0,1.84,1.79,1.4,1.39,0.5,0.22,0.08,0.29,27.4,27.1,27.04,27.16,0.2,2.9,3.4,3.4
2019-09-19,0,108,0.09,0.14,0.23,0.14,0.65,-1.88,-3.03,-1.1,47.03,-4.05,291.45,87.74,27.0,-0.01,0.12,0.0,0.16,1.47,1.41,1.31,0.17,0.28,0.11,0.19,27.1,27.17,27.06,27.14,0.0,2.8,3.4,3.4
2019-09-20,0,109,0.08,0.14,0.23,0.1,1.21,-3.61,-5.74,-1.26,80.92,-4.46,269.29,75.21,26.8,-0.04,0.13,0.0,-1.88,0.04,0.89,1.02,-0.01,0.22,0.12,0.12,27.0,27.17,27.06,27.11,0.0,0.2,3.2,3.4
2019-09-21,0,110,0.08,0.14,0.23,0.13,1.55,-3.37,-6.68,-0.28,67.72,-4.41,246.95,69.84,26.4,-0.04,0.13,0.0,-3.6,-1.77,0.19,0.64,-0.04,0.04,0.12,0.08,26.8,26.97,27.03,27.07,0.0,0.0,2.9,3.4
2019-09-22,0,111,0.08,0.14,0.23,0.16,1.48,-1.88,-4.91,0.42,47.51,-4.3,186.81,73.03,25.7,-0.1,0.12,0.0,-3.37,-2.95,-0.47,0.39,-0.04,-0.03,0.1,0.06,26.4,26.73,26.94,27.01,0.0,0.0,2.9,3.4
2019-09-23,0,112,0.08,0.13,0.22,0.19,0.55,-2.2,-4.91,-0.1,31.76,-3.41,130.59,89.47,23.0,-0.13,0.12,0.6,-1.88,-2.95,-0.9,0.1,-0.1,-0.06,0.09,0.05,25.7,26.3,26.77,26.91,0.0,0.0,2.8,3.4
2019-09-24,0,113,0.09,0.13,0.22,0.18,1.18,1.38,-3.17,5.32,64.82,-4.05,236.78,83.79,17.6,-0.16,0.12,0.0,-2.2,-2.48,-1.56,-0.22,-0.13,-0.09,0.05,0.03,23.0,25.03,26.2,26.61,0.6,0.6,0.8,4.0
2019-09-25,0,114,0.08,0.13,0.22,0.26,1.0,1.66,-0.72,4.22,10.04,-4.5,38.37,85.92,16.0,-0.18,0.12,1.0,1.38,-0.9,-1.63,-0.12,-0.16,-0.13,-0.04,0.02,17.6,22.1,24.8,25.92,0.0,0.6,0.6,4.0
2019-09-26,0,115,0.08,0.13,0.22,0.26,1.46,1.35,-2.97,4.13,28.29,-5.04,173.93,79.12,16.2,-0.16,0.13,0.7,1.66,0.28,-1.41,-0.0,-0.18,-0.16,-0.1,0.01,16.0,18.87,23.21,25.14,1.0,1.6,1.6,5.0
2019-09-27,0,116,0.08,0.13,0.22,0.19,2.07,0.11,-4.29,5.69,55.06,-4.94,210.36,68.44,15.1,-0.1,0.15,0.0,1.35,1.46,-0.95,-0.03,-0.16,-0.17,-0.12,0.0,16.2,16.6,21.67,24.36,0.7,1.7,2.3,5.5
2019-09-28,0,117,0.07,0.12,0.22,0.2,2.51,3.18,-0.24,6.1,54.07,-4.82,201.92,68.2,12.6,-0.15,0.14,0.0,0.11,1.04,-0.42,-0.12,-0.1,-0.14,-0.12,-0.0,15.1,15.77,20.0,23.51,0.0,1.7,2.3,5.2
2019-09-29,0,118,0.06,0.12,0.21,0.17,2.17,1.86,-2.65,5.31,49.75,-5.05,195.13,71.34,11.9,-0.16,0.13,0.0,3.18,1.55,0.51,0.02,-0.15,-0.13,-0.14,-0.02,12.6,14.63,18.03,22.49,0.0,0.7,2.3,5.2
2019-09-30,0,119,0.06,0.12,0.21,0.1,0.42,-2.91,-3.55,-1.53,18.24,-1.6,77.51,91.5,11.4,-0.12,0.12,0.0,1.86,1.72,1.05,0.07,-0.16,-0.13,-0.15,-0.03,11.9,13.2,16.06,21.41,0.0,0.0,2.3,5.1
2019-10-01,0,120,0.06,0.12,0.21,0.17,0.65,-2.71,-3.24,-1.97,11.23,-2.96,56.56,87.11,11.2,-0.08,0.12,0.0,-2.91,0.71,0.95,-0.31,-0.12,-0.14,-0.14,-0.05,11.4,11.97,14.4,20.3,0.0,0.0,1.7,2.5
2019-10-02,0,121,0.06,0.11,0.21,0.13,0.64,-3.73,-6.48,-2.48,27.36,-3.89,197.86,86.52,10.8,-0.04,0.12,0.0,-2.71,-1.25,0.36,-0.63,-0.08,-0.12,-0.13,-0.09,11.2,11.5,13.49,19.14,0.0,0.0,1.7,2.3
2020-05-04,100,-46,-0.04,-0.03,-0.02,,,-4.71,-6.41,-2.25,170.89,1.48,545.33,83.85,8.3,-10.77,0.18,0.5,-4.82,-5.36,-3.71,-3.42,-10.85,-10.96,-11.49,-12.46,8.3,8.37,8.29,8.11,0.0,0.0,0.0,0.3
2020-05-05,100,-45,-0.04,-0.03,-0.02,,,-4.12,-7.28,-0.46,211.58,9.43,530.8,67.39,8.3,-10.69,0.18,0.0,-4.71,-5.15,-3.53,-3.72,-10.77,-10.85,-11.25,-12.22,8.3,8.33,8.31,8.15,0.5,0.5,0.5,0.8
2020-05-06,100,-44,-0.04,-0.03,-0.02,,,-4.86,-10.1,-1.95,268.19,6.75,525.6,68.15,8.3,-10.62,0.16,0.0,-4.12,-4.55,-4.13,-3.73,-10.69,-10.77,-11.04,-12.0,8.3,8.3,8.34,8.18,0.0,0.5,0.5,0.8
2020-05-07,100,-43,-0.03,-0.02,-0.01,,,-7.23,-11.75,-3.34,269.86,8.61,530.26,74.17,8.3,-10.56,0.16,0.0,-4.86,-4.56,-5.01,-3.72,-10.62,-10.69,-10.9,-11.79,8.3,8.3,8.34,8.21,0.0,0.5,0.5,0.5
2020-05-08,100,-42,-0.03,-0.03,-0.02,,,-6.96,-10.87,-4.53,251.61,14.59,558.7,52.4,8.3,-10.53,0.15,0.0,-7.23,-5.4,-5.28,-3.92,-10.56,-10.62,-10.79,-11.58,8.3,8.3,8.33,8.24,0.0,0.0,0.5,0.5
2020-05-09,100,-41,-0.04,-0.03,-0.02,,,-7.49,-13.11,-4.24,284.96,8.81,542.37,61.01,8.2,-10.54,0.14,0.0,-6.96,-6.35,-5.52,-4.28,-10.53,-10.57,-10.71,-11.39,8.3,8.3,8.31,8.26,0.0,0.0,0.5,0.5
2020-05-10,100,-40,-0.04,-0.03,-0.02,,,-8.99,-13.01,-6.52,202.61,17.79,404.12,71.21,8.2,-10.58,0.13,0.0,-7.49,-7.23,-5.74,-4.59,-10.54,-10.54,-10.65,-11.21,8.2,8.27,8.29,8.27,0.0,0.0,0.5,0.5
2020-05-11,100,-39,-0.04,-0.03,-0.03,,0.29,1.94,1.35,2.97,75.93,29.71,305.6,95.93,8.2,3.2,0.12,0.0,-8.99,-7.82,-6.34,-5.02,-10.58,-10.55,-10.61,-11.05,8.2,8.23,8.27,8.28,0.0,0.0,0.5,0.5
2020-05-12,100,-38,-0.05,-0.04,-0.04,,0.11,0.82,-0.83,2.67,176.65,33.15,410.57,98.28,8.2,3.25,0.11,0.2,1.94,-4.85,-5.39,-4.46,3.2,-5.97,-8.62,-9.93,8.2,8.2,8.26,8.29,0.0,0.0,0.0,0.5
2020-05-13,100,-37,-0.05,-0.04,-0.04,,0.43,1.62,-0.75,4.66,314.45,64.79,636.99,94.05,8.2,4.03,0.1,0.0,0.82,-2.08,-4.68,-4.41,3.25,-1.38,-6.63,-8.83,8.2,8.2,8.24,8.29,0.2,0.2,0.2,0.7
2020-05-14,100,-36,-0.06,-0.05,-0.04,,0.61,2.06,-0.35,4.6,335.69,43.64,644.81,91.94,8.2,4.38,0.1,0.1,1.62,1.46,-3.76,-4.39,4.03,3.49,-4.53,-7.72,8.2,8.2,8.23,8.29,0.0,0.2,0.2,0.7
2020-05-15,100,-35,-0.06,-0.05,-0.04,,1.04,5.08,1.17,8.15,496.51,222.14,639.37,83.06,8.4,4.27,0.1,0.0,2.06,1.5,-2.43,-3.86,4.38,3.89,-2.4,-6.59,8.2,8.2,8.21,8.27,0.1,0.3,0.3,0.8
2020-05-16,100,-34,-0.06,-0.05,-0.04,,1.04,1.49,-0.29,2.63,111.31,9.64,270.43,76.42,8.6,-8.69,0.1,0.0,5.08,2.92,-0.71,-3.11,4.27,4.23,-0.28,-5.5,8.4,8.27,8.23,8.27,0.0,0.1,0.3,0.8
2020-05-17,100,-33,-0.06,-0.05,-0.04,,1.06,0.73,-3.11,3.32,292.42,17.59,532.77,79.68,8.9,-7.56,0.1,0.0,1.49,2.88,0.57,-2.58,-8.69,-0.01,-0.02,-5.34,8.6,8.4,8.29,8.29,0.0,0.1,0.3,0.8
2020-05-18,100,-32,-0.07,-0.06,-0.04,,0.54,0.97,-2.62,4.52,291.03,17.79,660.71,78.23,9.1,-5.61,0.1,0.1,0.73,2.43,1.96,-2.19,-7.56,-3.99,0.41,-5.1,8.9,8.63,8.39,8.33,0.0,0.0,0.3,0.8
2020-05-19,100,-31,-0.07,-0.06,-0.04,,0.55,-2.11,-2.43,-1.95,155.72,12.84,319.42,92.42,9.4,-3.38,0.1,0.1,0.97,1.06,1.82,-1.78,-5.61,-7.29,-0.85,-4.73,9.1,8.87,8.51,8.39,0.1,0.1,0.4,0.4
2020-05-20,100,-30,-0.08,-0.06,-0.04,,0.71,-1.56,-3.79,0.54,306.38,11.19,566.96,87.07,9.6,-3.6,0.1,0.0,-2.11,-0.14,1.41,-1.64,-3.38,-5.52,-1.79,-4.21,9.4,9.13,8.69,8.46,0.1,0.2,0.3,0.5
2020-05-21,100,-29,-0.08,-0.06,-0.04,,0.82,-3.52,-4.86,-1.95,161.35,19.34,362.94,92.1,9.7,-3.06,0.1,0.0,-1.56,-0.9,0.95,-1.4,-3.6,-4.2,-2.88,-3.71,9.6,9.37,8.89,8.56,0.0,0.2,0.3,0.5
2020-05-22,100,-28,-0.08,-0.06,-0.04,,1.06,-1.32,-2.72,-0.75,125.57,15.11,282.64,88.12,9.8,-3.25,0.1,1.8,-3.52,-2.4,0.16,-1.14,-3.06,-3.35,-3.95,-3.17,9.7,9.57,9.1,8.66,0.0,0.1,0.2,0.5
2020-05-23,100,-27,-0.08,-0.07,-0.04,,0.54,0.04,-1.56,2.73,171.45,19.65,529.1,85.3,9.7,-3.55,0.1,1.1,-1.32,-2.13,-0.76,-0.73,-3.25,-3.3,-5.02,-2.65,9.8,9.7,9.3,8.76,1.8,1.8,2.0,2.3
2020-05-24,100,-26,-0.08,-0.07,-0.04,,0.54,0.09,-1.07,2.53,167.3,17.9,391.74,83.39,9.6,-3.5,0.1,0.1,0.04,-1.6,-0.97,-0.2,-3.55,-3.29,-4.29,-2.15,9.7,9.73,9.46,8.87,1.1,2.9,3.1,3.4
2020-05-25,100,-25,-0.08,-0.07,-0.04,,0.54,0.18,-1.07,6.51,228.5,20.68,646.9,90.03,9.7,-3.13,0.1,0.2,0.08,-0.4,-1.06,0.45,-3.5,-3.44,-3.71,-1.65,9.6,9.7,9.56,8.97,0.1,3.0,3.2,3.5
2020-05-26,100,-24,-0.08,-0.07,-0.04,,0.55,1.2,0.48,2.03,167.55,14.49,396.49,87.34,10.0,-2.26,0.1,0.2,0.18,0.1,-1.17,0.33,-3.13,-3.4,-3.35,-2.1,9.7,9.67,9.64,9.08,0.2,1.4,3.3,3.7
2020-05-27,100,-23,-0.08,-0.07,-0.04,,0.71,0.07,-1.56,1.63,272.64,21.61,581.94,92.32,10.5,-1.87,0.1,0.1,1.2,0.49,-0.7,0.35,-2.26,-2.96,-3.19,-2.49,10.0,9.77,9.73,9.21,0.2,0.5,3.4,3.7
2020-05-28,100,-22,-0.09,-0.07,-0.04,,0.82,-0.76,-2.04,0.64,255.48,16.97,647.97,93.07,10.4,-1.75,0.1,0.0,0.08,0.48,-0.47,0.24,-1.87,-2.42,-2.95,-2.92,10.5,10.07,9.86,9.37,0.1,0.5,3.5,3.8
2020-05-29,100,-21,-0.09,-0.07,-0.03,,1.06,-1.35,-2.72,0.44,201.16,24.5,483.7,94.62,10.3,-1.68,0.1,0.0,-0.76,0.17,-0.07,0.04,-1.75,-1.96,-2.76,-3.35,10.4,10.3,9.96,9.53,0.0,0.3,3.5,3.7
2020-05-30,100,-20,-0.09,-0.07,-0.03,,0.54,1.84,0.29,2.83,150.07,23.06,563.28,83.16,10.3,-1.63,0.1,0.2,-1.35,-0.68,-0.08,-0.42,-1.68,-1.76,-2.53,-3.78,10.3,10.4,10.03,9.66,0.0,0.1,1.7,3.7
2020-05-31,100,-19,-0.09,-0.07,-0.03,,0.54,-0.04,-0.29,0.04,163.41,17.17,399.0,94.98,10.5,-1.58,0.1,0.0,1.84,-0.09,0.18,-0.39,-1.63,-1.68,-2.26,-3.27,10.3,10.33,10.11,9.79,0.2,0.2,0.8,3.9
2020-06-01,100,-18,-0.09,-0.07,-0.03,,0.54,2.04,-0.1,3.72,240.01,25.53,636.4,84.84,12.2,-1.55,0.1,0.0,-0.04,0.15,0.16,-0.45,-1.58,-1.63,-1.98,-2.85,10.5,10.37,10.24,9.9,0.0,0.2,0.7,3.9
2020-06-02,100,-17,-0.09,-0.07,-0.03,,0.55,3.17,0.77,5.31,335.95,29.35,610.65,76.53,11.6,-1.45,0.1,0.0,2.04,1.28,0.43,-0.37,-1.55,-1.59,-1.76,-2.56,12.2,11.0,10.6,10.12,0.0,0.2,0.5,3.8
2020-06-03,100,-16,-0.09,-0.07,0.0,,0.71,3.43,0.68,6.8,357.34,37.61,670.58,64.2,12.6,-1.37,0.1,0.0,3.17,1.72,0.71,0.01,-1.45,-1.53,-1.64,-2.42,11.6,11.43,10.83,10.28,0.0,0.0,0.3,3.7
2020-06-04,99,-15,-0.1,-0.07,0.02,,0.82,3.28,1.45,5.31,290.65,38.64,778.25,64.52,20.8,-1.35,0.1,0.1,3.43,2.88,1.19,0.36,-1.37,-1.46,-1.57,-2.26,12.6,12.13,11.13,10.49,0.0,0.0,0.2,3.7
2020-06-05,98,-14,-0.11,-0.07,0.03,,1.79,0.7,-1.17,1.63,151.72,23.88,288.92,76.46,41.6,-1.31,0.1,0.1,3.28,3.29,1.77,0.85,-1.35,-1.39,-1.52,-2.14,20.8,15.0,12.61,11.29,0.1,0.1,0.3,3.8
2020-06-06,97,-13,-0.11,-0.07,0.04,,2.13,-0.5,-1.85,0.54,349.62,44.12,614.69,85.55,42.7,-1.26,0.1,0.2,0.7,2.47,2.06,0.99,-1.31,-1.34,-1.46,-2.0,41.6,25.0,17.09,13.56,0.1,0.2,0.4,2.1
2020-06-07,93,-12,-0.12,-0.07,0.05,,2.12,-0.75,-2.91,1.33,292.23,40.61,809.83,86.56,43.2,-1.2,0.1,0.0,-0.5,1.16,1.73,0.95,-1.26,-1.31,-1.41,-1.83,42.7,35.03,21.71,15.91,0.2,0.4,0.4,1.2
2020-06-08,89,-11,-0.12,-0.07,0.06,,2.17,-1.76,-3.11,-1.05,201.47,23.78,662.69,92.99,43.3,-1.15,0.1,0.0,-0.75,-0.18,1.62,0.89,-1.2,-1.25,-1.36,-1.67,43.2,42.5,26.39,18.31,0.0,0.3,0.4,1.1
2020-06-09,85,-10,-0.12,-0.07,0.06,,3.15,1.49,-0.78,2.93,359.27,38.75,604.1,84.48,42.2,-1.12,0.1,0.0,-1.76,-1.0,1.08,0.76,-1.15,-1.2,-1.3,-1.53,43.3,43.07,30.83,20.71,0.0,0.2,0.4,0.9
2020-06-10,78,-9,-0.13,-0.06,0.09,,4.58,0.6,-0.97,2.53,359.46,49.79,630.03,87.59,41.7,-1.06,0.1,0.0,1.49,-0.34,0.84,0.78,-1.12,-1.16,-1.25,-1.45,42.2,42.9,35.2,23.01,0.0,0.0,0.4,0.7
2020-06-11,42,-8,-0.14,-0.04,0.12,,4.4,2.53,-0.2,5.21,298.13,36.79,624.92,87.7,41.5,-0.96,0.1,0.1,0.6,0.11,0.44,0.81,-1.06,-1.11,-1.21,-1.39,41.7,42.4,39.36,25.24,0.0,0.0,0.4,0.6
2020-06-12,42,-7,-0.14,0.0,0.16,,3.83,1.39,-1.56,5.91,307.12,28.53,627.07,86.61,41.4,-0.85,0.1,0.0,2.53,1.54,0.33,1.05,-0.96,-1.05,-1.15,-1.33,41.5,41.8,42.31,27.46,0.1,0.1,0.4,0.7
2020-06-13,38,-6,-0.14,0.02,0.17,,3.47,1.7,0.48,3.02,82.47,20.48,140.61,86.04,41.2,-0.71,0.1,1.1,1.39,1.5,0.43,1.24,-0.85,-0.96,-1.09,-1.27,41.4,41.53,42.29,29.69,0.0,0.1,0.3,0.7
2020-06-14,33,-5,-0.14,0.04,0.18,,3.22,1.87,0.09,3.62,328.97,27.5,692.39,88.2,41.0,-0.64,0.1,1.3,1.7,1.87,0.74,1.23,-0.71,-0.84,-1.01,-1.21,41.2,41.37,42.07,31.89,1.1,1.2,1.2,1.6
2020-06-15,26,-4,-0.13,0.05,0.19,,2.97,0.4,-1.26,2.93,325.47,73.43,612.89,91.1,40.7,-0.56,0.1,0.0,1.88,1.66,1.12,1.37,-0.64,-0.73,-0.93,-1.14,41.0,41.2,41.76,34.07,1.3,2.4,2.5,2.9
2020-06-16,20,-3,-0.12,0.06,0.19,,3.15,4.21,-0.59,7.0,143.36,19.34,372.62,74.7,40.6,-0.49,0.1,0.0,0.4,1.33,1.43,1.25,-0.56,-0.64,-0.84,-1.07,40.7,40.97,41.39,36.11,0.0,2.4,2.5,2.9
2020-06-17,14,-2,-0.12,0.08,0.2,,4.58,2.67,0.87,4.52,165.3,9.12,576.92,84.21,40.6,-0.43,0.1,0.0,4.22,2.16,1.82,1.33,-0.49,-0.56,-0.75,-1.0,40.6,40.77,41.16,38.18,0.0,1.3,2.5,2.9
2020-06-18,7,-1,-0.11,0.09,0.21,,4.4,2.65,-1.26,6.6,347.7,37.41,618.1,85.97,40.4,-0.13,0.09,0.0,2.67,2.43,2.11,1.27,-0.43,-0.5,-0.66,-0.94,40.6,40.63,41.0,40.18,0.0,0.0,2.5,2.9
2020-06-19,0,0,-0.07,0.13,0.24,,3.83,6.49,1.84,10.58,362.71,60.12,608.32,67.62,39.6,0.63,0.09,0.0,2.65,3.18,2.13,1.23,-0.13,-0.35,-0.55,-0.85,40.4,40.53,40.84,41.58,0.0,0.0,2.4,2.8
2020-06-20,0,1,-0.02,0.17,0.28,,3.47,6.7,0.87,11.78,369.11,26.26,608.14,72.2,38.8,1.12,0.09,0.0,6.49,3.94,2.86,1.64,0.63,0.02,-0.33,-0.71,39.6,40.2,40.59,41.44,0.0,0.0,2.4,2.7
2020-06-21,0,2,0.03,0.19,0.3,,3.22,8.67,3.88,11.98,328.37,75.29,604.46,62.69,38.1,1.75,0.09,0.2,6.7,5.28,3.57,2.16,1.12,0.54,-0.07,-0.54,38.8,39.6,40.24,41.16,0.0,0.0,1.3,2.5
2020-06-22,0,3,0.04,0.19,0.3,,2.97,6.96,5.04,9.59,173.79,7.06,576.56,67.56,37.5,2.18,0.09,0.6,8.67,7.29,4.54,2.83,1.75,1.16,0.27,-0.33,38.1,38.83,39.83,40.79,0.2,0.2,0.2,2.7
2020-06-23,0,4,0.04,0.2,0.31,,3.15,6.13,3.88,8.59,46.66,-1.1,142.31,82.43,38.6,2.08,0.09,10.0,6.96,7.44,5.48,3.45,2.18,1.68,0.66,-0.09,37.5,38.13,39.37,40.38,0.6,0.8,0.8,3.3
